ring,birth,age,licence,owner,location,raceid,eid,racened,racename,racedate,cat,catnb,catpos,ownerpos,dist,time,jconstat,dateconstat,inneutral,flightdurationWN,flightduration,speedO,speedWN,speedC,speed,fem,country
106946515,2015,1,,"POUSSART OLIVIER",VAULX-C,bourges,34,I,Bourges,2016-05-28,1,19889,1,1,359336,14.18550,0,2016-05-28,0,16735,16735,1288.3275,1288.33,1288.31,1288.3275,0,B
401302515,2015,1,,"PEC RACING TEAM ADK",TIELT-W,bourges,34,I,Bourges,2016-05-28,1,19889,2,1,463410,15.45250,0,2016-05-28,0,21925,21925,1268.1688,1268.17,1268.16,1268.1688,0,B
610746115,2015,1,,"SMITS FILIP & KRIS",BERLAAR,bourges,34,I,Bourges,2016-05-28,1,19889,3,1,477199,15.59550,0,2016-05-28,0,22795,22795,1256.0623,1256.06,1256.05,1256.0623,0,B
217530415,2015,1,,"GERAERTS ERWIN",NIEUWER,bourges,34,I,Bourges,2016-05-28,1,19889,4,1,469726,15.53599,0,2016-05-28,0,22439.900000095,22439.9,1255.9575,1255.96,1255.95,1255.9575,0,B
224559215,2015,1,,"REGO DAAN",WIJER,bourges,34,I,Bourges,2016-05-28,1,19889,5,1,469351,15.55300,0,2016-05-28,0,22530,22530,1249.9361,1249.94,1249.94,1249.9361,0,B
604853015,2015,1,,"STORMS WIM",BERLAAR,bourges,34,I,Bourges,2016-05-28,1,19889,6,1,475292,16.03220,0,2016-05-28,0,23002,23002,1239.7844,1239.78,1239.77,1239.7844,0,B
606315215,2015,1,,"VAN DIJCK DANNY",PULLE,bourges,34,I,Bourges,2016-05-28,1,19889,7,1,487488,16.15269,0,2016-05-28,0,23726.900000095,23726.9,1232.7476,1232.75,1232.74,1232.7476,0,B
606332615,2015,1,,"HERMANS RIK",PULLE,bourges,34,I,Bourges,2016-05-28,1,19889,8,1,487486,16.15310,0,2016-05-28,0,23731,23731,1232.5296,1232.53,1232.52,1232.5296,0,B
617846915,2015,1,,"VAN EYNDE - GOOVAERTS",PUTTE,bourges,34,I,Bourges,2016-05-28,1,19889,9,1,467046,15.58570,0,2016-05-28,0,22737,22737,1232.4739,1232.47,1232.47,1232.4739,0,B
103374615,2015,1,,"CAULIER ROLAND",HOUDENG,bourges,34,I,Bourges,2016-05-28,1,19889,10,1,398028,15.03259,0,2016-05-28,0,19405.900000095,19405.9,1230.6402,1230.64,1230.65,1230.6402,0,B
405852315,2015,1,,"VAN HAUTE ANDRE",MOERZEK,bourges,34,I,Bourges,2016-05-28,1,19889,11,1,459176,15.54251,0,2016-05-28,0,22465.099999905,22465.1,1226.3716,1226.37,1226.37,1226.3716,0,B
101105115,2015,1,,"COLSOULLE P & F",BAISIEU,bourges,34,I,Bourges,2016-05-28,1,19889,12,1,378683,14.48530,0,2016-05-28,0,18533,18533,1225.9742,1225.97,1225.99,1225.9742,0,B
617838215,2015,1,,"VAN EYNDE - GOOVAERTS",PUTTE,bourges,34,I,Bourges,2016-05-28,1,19889,13,2,467046,16.01110,0,2016-05-28,0,22871,22871,1225.2529,1225.25,1225.26,1225.2529,0,B
618425115,2015,1,,"SPRUYT ROBERT",OLV.WAV,bourges,34,I,Bourges,2016-05-28,1,19889,14,1,468161,16.02110,0,2016-05-28,0,22931,22931,1224.9645,1224.96,1224.98,1224.9645,0,B
103810415,2015,1,,"PIERRE ROGER & DAVID",PECROT,bourges,34,I,Bourges,2016-05-28,1,19889,15,1,440596,15.39440,0,2016-05-28,0,21584,21584,1224.7850,1224.79,1224.8,1224.7850,0,B
305092615,2015,1,,"MENTEN RONNY",RUMMEN,bourges,34,I,Bourges,2016-05-28,1,19889,16,1,469353,16.03170,0,2016-05-28,0,22997,22997,1224.5589,1224.56,1224.57,1224.5589,0,B
626949015,2015,1,,"THIJS NICK & ROGER",HALLAAR,bourges,34,I,Bourges,2016-05-28,1,19889,17,1,474863,16.07480,0,2016-05-28,0,23268,23268,1224.5049,1224.5,1224.5,1224.5049,0,B
