ring,birth,age,licence,owner,location,raceid,eid,racened,racename,racedate,cat,catnb,catpos,ownerpos,dist,time,jconstat,dateconstat,inneutral,flightdurationWN,flightduration,speedO,speedWN,speedC,speed,fem,country
420727711,2011,1,,"GEVAERT &VAN SCHOORIS",RONSE,argenton,25,II,Argenton,2012-08-11,1,7046,1,1,488232,134922.0,0,2012-08-11,0,24562,24562,1192.65,1192.65,1192.64,1192.65,0,B
630040211,2011,1,,"SCHEERS MAURICE","HEIST O/",argenton,25,II,Argenton,2012-08-11,1,7046,2,1,548446,144247.0,0,2012-08-11,0,27767,27767,1185.10,1185.1,1185.11,1185.10,0,B
307010511,2011,1,,"VANDENABEELE GABY",DENTERGE,argenton,25,II,Argenton,2012-08-11,1,7046,3,1,506497,140805.0,0,2012-08-11,0,25685,25685,1183.17,1183.17,1183.18,1183.17,0,B
304865511,2011,1,,"VERSCHOOT JOEL",INGELMUN,argenton,25,II,Argenton,2012-08-11,1,7046,4,1,499944,140358.0,0,2012-08-11,0,25438,25438,1179.21,1179.21,1179.2,1179.21,0,B
312338911,2011,1,,"VANDENABEELE GABY",DENTERGE,argenton,25,II,Argenton,2012-08-11,1,7046,5,2,506497,141031.0,0,2012-08-11,0,25831,25831,1176.49,1176.49,1176.48,1176.49,0,B
420723311,2011,1,,"GEVAERT &VAN SCHOORIS",RONSE,argenton,25,II,Argenton,2012-08-11,1,7046,6,2,488232,135532.0,0,2012-08-11,0,24932,24932,1174.95,1174.95,1174.96,1174.95,0,B
204165911,2011,1,,VEULEMANS-PERILLEUX,VISSENAK,argenton,25,II,Argenton,2012-08-11,1,7046,7,1,533882,143430.0,0,2012-08-11,0,27270,27270,1174.66,1174.66,1174.66,1174.66,0,B
422052111,2011,1,,"D'HONDT MARTIN",VURSTE,argenton,25,II,Argenton,2012-08-11,1,7046,8,1,508970,141318.0,0,2012-08-11,0,25998,25998,1174.64,1174.64,1174.64,1174.64,0,B
312011211,2011,1,,"DHONDT SERGE",DEINZE,argenton,25,II,Argenton,2012-08-11,1,7046,9,1,512601,141739.0,0,2012-08-11,0,26259,26259,1171.26,1171.26,1171.26,1171.26,0,B
420739111,2011,1,,"GEVAERT &VAN SCHOORIS",RONSE,argenton,25,II,Argenton,2012-08-11,1,7046,10,3,488232,135700.0,0,2012-08-11,0,25020,25020,1170.82,1170.82,1170.82,1170.82,0,B
908015911,2011,1,,GOOSSENS-DRUART,HYON,argenton,25,II,Argenton,2012-08-11,1,7046,11,1,462102,133531.0,0,2012-08-11,0,23731,23731,1168.35,1168.35,1168.34,1168.35,0,B
423203411,2011,1,,"LEUTENEZ E & M",KRUISHOU,argenton,25,II,Argenton,2012-08-11,1,7046,12,1,505927,141352.9,0,2012-08-11,0,26032.900000095,26032.9,1166.05,1166.05,1166.05,1166.05,0,B
431282711,2011,1,,"DE COCK MARC",TEMSE,argenton,25,II,Argenton,2012-08-11,1,7046,13,1,544215,144645.0,0,2012-08-11,0,28005,28005,1165.97,1165.97,1165.97,1165.97,0,B
427567311,2011,1,,"VAN DE PUTTE RUDY",LEMBERGE,argenton,25,II,Argenton,2012-08-11,1,7046,14,1,515585,142244.1,0,2012-08-11,0,26564.099999905,26564.1,1164.55,1164.55,1164.53,1164.55,0,B
414410811,2011,1,,"DE VOS YVES",VOLKEGEM,argenton,25,II,Argenton,2012-08-11,1,7046,15,1,497806,140800.1,0,2012-08-11,0,25680.099999905,25680.1,1163.09,1163.09,1163.1,1163.09,0,B
317203311,2011,1,,"VANDEMAELE WILFRIED",HEULE,argenton,25,II,Argenton,2012-08-11,1,7046,16,1,490408,140148.0,0,2012-08-11,0,25308,25308,1162.66,1162.66,1162.66,1162.66,0,B
314827011,2011,1,,"NORMAN NICOLAS & FILI","KNOKKE -",argenton,25,II,Argenton,2012-08-11,1,7046,17,1,542701,144649.0,0,2012-08-11,0,28009,28009,1162.56,1162.56,1162.55,1162.56,0,B
426240511,2011,1,,"DOBBELAERE PHILIPPE",OLSENE,argenton,25,II,Argenton,2012-08-11,1,7046,18,1,503691,141324.0,0,2012-08-11,0,26004,26004,1162.19,1162.19,1162.19,1162.19,0,B
